<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,is_bullish_marubozu,is_bearish_marubozu,is_morning_star,is_evening_star,is_bullish_engulfing,is_bearish_engulfing,is_hammer,is_hanging_man,is_piercing,is_dark_cloud
2014.09.19,1.29209,1.2928,1.2827,1.2828,99344,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.09.22,1.28326,1.2867,1.28154,1.28483,74256,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.09.23,1.28487,1.29004,1.28418,1.28456,77691,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.09.24,1.28456,1.28629,1.27733,1.27794,81729,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.09.25,1.27793,1.27826,1.26961,1.27492,101364,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.09.26,1.27493,1.27597,1.2676,1.26822,85455,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.09.29,1.26803,1.27141,1.26627,1.2684,86517,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.09.30,1.26838,1.27014,1.257,1.26294,99787,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.01,1.26295,1.26389,1.25826,1.26215,106480,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.02,1.26208,1.2698,1.26129,1.26675,136552,0.0,18,False,False,False,False,True,False,False,False,False,False
2014.10.03,1.26677,1.26738,1.24997,1.2515,104725,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.10.06,1.25108,1.2674,1.2508,1.26537,89882,0.0,17,False,False,False,False,False,False,False,False,True,False
2014.10.07,1.26537,1.26809,1.25827,1.26677,138744,0.0,17,False,False,False,False,False,False,True,False,False,False
2014.10.08,1.26676,1.2748,1.26218,1.27328,137681,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.09,1.27328,1.27905,1.26633,1.26893,138033,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.10,1.2689,1.2715,1.26044,1.26277,113735,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.13,1.26292,1.27602,1.26191,1.27504,110055,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.14,1.27502,1.27675,1.26392,1.26561,128725,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.15,1.26563,1.28764,1.26238,1.28367,188578,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.16,1.28365,1.28439,1.27048,1.28078,190093,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.17,1.28079,1.2836,1.2743,1.27593,110261,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.10.20,1.27499,1.2816,1.27303,1.27994,97251,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.21,1.27995,1.28396,1.27136,1.27151,117556,0.0,19,False,False,False,False,False,True,False,False,False,False
2014.10.22,1.27149,1.27387,1.26363,1.26477,107766,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.23,1.26477,1.26757,1.26128,1.26454,93778,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.24,1.26455,1.26949,1.26339,1.26695,93042,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.27,1.26736,1.27225,1.26648,1.26965,87625,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.28,1.26965,1.2764,1.26838,1.27323,95194,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.29,1.27323,1.27697,1.26257,1.26355,98789,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.10.30,1.26355,1.26386,1.25452,1.26122,131147,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.10.31,1.26124,1.26153,1.24846,1.25238,146304,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.11.03,1.25064,1.25132,1.24379,1.24808,137846,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.04,1.24811,1.25765,1.24801,1.25452,128482,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.11.05,1.25453,1.25661,1.24563,1.24846,140549,0.0,20,False,False,False,False,False,False,False,False,False,False
2014.11.06,1.24845,1.25324,1.23637,1.23736,188461,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.11.07,1.23735,1.24687,1.23567,1.24545,144596,0.0,19,False,False,False,False,False,False,False,False,True,False
2014.11.10,1.24713,1.25084,1.24179,1.24195,115057,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.11,1.24195,1.24983,1.23933,1.24738,125304,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.12,1.24736,1.24969,1.24182,1.2437,149396,0.0,20,False,False,False,False,False,False,False,False,False,False
2014.11.13,1.24368,1.24907,1.24254,1.24756,101072,0.0,19,False,False,False,False,True,False,False,False,False,False
2014.11.14,1.24758,1.25454,1.23976,1.25258,146544,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.11.17,1.25295,1.25768,1.24441,1.24489,132648,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.11.18,1.24483,1.25444,1.24425,1.2535,119705,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.19,1.25355,1.25992,1.25112,1.25527,130708,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.20,1.25526,1.25744,1.25033,1.25379,153025,0.0,20,False,False,False,False,False,False,False,False,False,False
2014.11.21,1.25379,1.25672,1.23738,1.23899,148601,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.24,1.23623,1.24438,1.23592,1.24407,106957,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.25,1.24411,1.24862,1.24008,1.24734,113043,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.26,1.24732,1.25309,1.24426,1.25048,115325,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.11.27,1.25051,1.25227,1.24638,1.24659,69730,0.0,17,False,False,False,False,False,True,False,False,False,False
2014.11.28,1.24659,1.24893,1.24254,1.24513,99102,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.01,1.24598,1.25059,1.24185,1.24686,123516,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.02,1.24689,1.24751,1.2376,1.2382,95792,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.03,1.23819,1.23898,1.23003,1.23096,107666,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.04,1.23097,1.24555,1.2278,1.23773,168173,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.05,1.2377,1.2392,1.227,1.22814,125914,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.08,1.22874,1.23433,1.22463,1.23156,98827,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.12.09,1.23153,1.24472,1.2291,1.2373,145258,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.10,1.23727,1.24474,1.23611,1.24469,121731,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.11,1.24471,1.24942,1.23692,1.24094,145257,0.0,19,False,False,False,False,False,False,False,False,False,True
2014.12.12,1.24095,1.24845,1.23833,1.24609,116672,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.15,1.24753,1.24779,1.24137,1.24354,121578,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.16,1.24354,1.25689,1.24329,1.25093,162446,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.17,1.25096,1.25149,1.23193,1.23407,170119,0.0,18,False,False,False,False,False,True,False,False,False,False
2014.12.18,1.23407,1.23518,1.2265,1.2285,133558,0.0,18,False,False,False,False,False,False,False,False,False,False
2014.12.19,1.22847,1.23012,1.22186,1.22271,101957,0.0,19,False,False,False,False,False,False,False,False,False,False
2014.12.22,1.22223,1.22717,1.22157,1.22281,65221,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.23,1.22285,1.22447,1.21637,1.21715,74288,0.0,17,False,False,False,False,False,True,False,False,False,False
2014.12.24,1.21717,1.22192,1.21684,1.21996,42201,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.26,1.22176,1.22198,1.21675,1.21796,15928,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.29,1.21794,1.22201,1.21419,1.21509,49426,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.30,1.21505,1.21866,1.2123,1.21568,57315,0.0,17,False,False,False,False,False,False,False,False,False,False
2014.12.31,1.21567,1.21687,1.20964,1.21002,37821,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.02,1.21029,1.21063,1.19996,1.20015,69319,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.05,1.19433,1.19754,1.18513,1.19317,112394,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.06,1.19319,1.19678,1.18832,1.18884,103943,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.07,1.18885,1.18954,1.18012,1.18386,120108,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.08,1.18386,1.18464,1.17533,1.1791,92584,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.09,1.17908,1.1845,1.17614,1.18408,119440,0.0,15,False,False,False,False,True,False,False,False,False,False
2015.01.12,1.18495,1.18701,1.17852,1.18325,97182,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.13,1.18322,1.18588,1.17521,1.17717,116490,0.0,16,False,False,False,False,False,False,False,False,False,False
2015.01.14,1.17713,1.18456,1.17263,1.17878,138723,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.15,1.1788,1.1792,1.1566,1.16314,210419,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.16,1.16313,1.16479,1.14595,1.15666,185667,0.0,17,False,False,False,False,False,False,False,False,False,False
2015.01.19,1.15518,1.1638,1.15504,1.16059,96122,0.0,15,False,False,False,False,False,False,False,False,True,False
2015.01.20,1.16029,1.16141,1.15395,1.15488,99839,0.0,16,False,False,False,False,False,False,False,False,False,False
2015.01.21,1.15487,1.1679,1.15407,1.16088,121186,0.0,16,False,False,False,False,True,False,False,False,False,False
2015.01.22,1.16089,1.16502,1.13152,1.13643,183995,0.0,16,False,False,False,False,False,False,False,False,False,False
2015.01.23,1.13643,1.13732,1.11135,1.12034,175142,0.0,16,False,False,False,False,False,False,False,False,False,False
2015.01.26,1.1151,1.12948,1.10968,1.12383,131164,0.0,12,False,False,False,False,False,False,False,False,False,False
2015.01.27,1.1238,1.14221,1.1223,1.138,151587,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.01.28,1.13801,1.13822,1.12754,1.12864,153729,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.01.29,1.12866,1.13673,1.12611,1.13189,137288,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.01.30,1.1319,1.13632,1.12778,1.12868,140228,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.02,1.13121,1.13616,1.12918,1.13407,116542,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.03,1.13404,1.15331,1.13117,1.14784,149188,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.04,1.14794,1.14843,1.13149,1.13441,140051,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.05,1.13445,1.14983,1.13033,1.14763,143702,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.06,1.14762,1.14851,1.13112,1.13158,136625,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.09,1.1295,1.13588,1.12696,1.13234,113513,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.10,1.13236,1.13448,1.12723,1.132,129167,0.0,10,False,False,False,False,False,False,False,True,False,False
2015.02.11,1.13198,1.13465,1.12793,1.13362,113912,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.12,1.13364,1.14223,1.13015,1.1402,150333,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.13,1.14019,1.14423,1.13788,1.13913,120629,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.16,1.13987,1.14285,1.13188,1.13532,81471,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.17,1.13535,1.14484,1.13211,1.141,124475,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.18,1.14105,1.14155,1.13333,1.13961,114359,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.19,1.13964,1.14495,1.13547,1.13671,104188,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.20,1.1367,1.14288,1.12784,1.13821,141101,0.0,13,False,False,False,False,False,False,False,False,False,False
2015.02.23,1.13914,1.13955,1.12945,1.13336,86509,0.0,13,False,False,False,False,False,False,False,False,False,False
2015.02.24,1.13338,1.13576,1.12875,1.13399,119313,0.0,13,False,False,False,False,False,False,False,False,False,False
2015.02.25,1.13397,1.13882,1.13351,1.13604,116756,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.26,1.13599,1.13793,1.11829,1.11969,142777,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.02.27,1.11966,1.12446,1.11754,1.11936,136246,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.02,1.11815,1.124,1.11593,1.11832,88509,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.03,1.11833,1.12168,1.11538,1.1175,126238,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.04,1.11752,1.11849,1.10607,1.10772,144402,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.05,1.10771,1.11138,1.09868,1.10288,134302,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.06,1.10284,1.10322,1.08384,1.08409,138460,0.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.09,1.08327,1.09057,1.0822,1.08519,86806,50333800000.0,0,False,False,False,False,False,False,False,False,False,False
2015.03.10,1.08521,1.08559,1.06668,1.06789,119471,162243000000.0,0,False,False,False,False,False,False,False,False,False,False
2015.03.11,1.06798,1.07163,1.05106,1.05441,128829,166472000000.0,0,False,False,False,False,False,False,False,False,False,False
2015.03.12,1.05457,1.06832,1.04935,1.06237,125891,168284000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.13,1.06233,1.06339,1.04617,1.04956,109727,141729000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.16,1.04853,1.06186,1.04787,1.05664,90653,130568000000.0,5,False,False,False,False,False,False,False,False,True,False
2015.03.17,1.05664,1.06501,1.05506,1.05966,87737,130314000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.18,1.05965,1.10398,1.05792,1.08285,112376,139400000000.0,0,False,False,False,False,False,False,False,False,False,False
2015.03.19,1.08288,1.09186,1.06123,1.06559,132424,162625000000.0,9,False,False,False,False,False,False,False,False,False,False
2015.03.20,1.06562,1.08816,1.06548,1.08192,108485,127616000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.23,1.08665,1.09705,1.07666,1.09444,121054,151462000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.24,1.09447,1.10285,1.08897,1.09181,116511,139436000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.25,1.0918,1.10142,1.08999,1.09709,104079,124462000000.0,7,False,False,False,False,False,False,False,False,False,False
2015.03.26,1.09715,1.10514,1.08557,1.08739,120581,160869000000.0,10,False,False,False,False,False,True,False,False,False,False
2015.03.27,1.08741,1.09481,1.08005,1.08839,111265,140152000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.03.30,1.08847,1.08944,1.08092,1.0832,97981,117803000000.0,10,False,False,False,False,False,True,False,False,False,False
2015.03.31,1.08308,1.08445,1.07122,1.07309,109066,139144000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.04.01,1.07308,1.07992,1.07179,1.07625,109639,169281000000.0,0,False,False,False,False,False,False,False,False,False,False
2015.04.02,1.07619,1.09046,1.07495,1.08791,97749,125143000000.0,10,False,False,False,False,False,False,False,False,False,False
2015.04.03,1.08793,1.1026,1.08631,1.09678,51441,56946050000.0,10,False,False,False,False,False,False,False,False,False,False
2015.04.06,1.09913,1.10348,1.09092,1.09217,50570,61707750000.0,10,False,False,False,False,False,False,False,False,False,True
2015.04.07,1.09214,1.0954,1.08026,1.08139,98554,131901000000.0,10,False,False,False,False,False,False,False,False,False,False
